ID;Q1;Q1_1_1;Q1_1_2;Q1_1_3;Q1_1_4;Q1_1_5;Q1_1_6;Q1_1_7;Q1_1_9;Q1_1_10;Q1_1_11;Q1_1_12;Q1_1_13;Q1_1_13_ETC_1;Q2_1;Q2_2;Q2_3;Q2_4;Q2_5;Q2_6;Q2_7;Q2_7_ETC_1;Q3;Q4;Q5;Q6;Q7;Q8_1;Q8_2;Q8_3;Q8_4;Q8_5;Q8_6;Q9_1;Q9_2;Q9_3;Q9_4;Q9_5;Q9_6;Q10_1;Q10_2;Q10_3;Q10_4;Q10_5;Q10_6;Q11_1;Q11_2;Q11_3;Q12_1;Q12_2;Q12_4;Q13_1;Q13_2;Q13_3;Q13_4;Q14_1;Q14_2;Q14_3;Q14_4;Q15_1;Q15_2;Q15_3;Q15_4;Q16_1;Q16_2;Q16_3;Q16_4;Q17_1;Q17_2;Q17_3;Q17_4;Q18_1;Q18_2;Q18_3;Q18_4;Q19_1;Q19_2;Q19_3;Q19_4;Q20_1;Q20_2;Q20_3;Q20_4;DQ1;DQ2;DQ3;DQ4;DQ5;DQ6
30.000000000000;1.000000000000;1.000000000000;;;;;;;;;;;;;;2.000000000000;;;;6.000000000000;;;8.000000000000;1.000000000000;1.000000000000;3.000000000000;3.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;2.000000000000;2.000000000000;1.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;2.000000000000;1.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;1.000000000000;3.000000000000;3.000000000000;3.000000000000;5.000000000000;4.000000000000
75.000000000000;1.000000000000;;2.000000000000;;;;;;;;;12.000000000000;;;;;3.000000000000;4.000000000000;;6.000000000000;;;8.000000000000;1.000000000000;1.000000000000;3.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;1.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;2.000000000000;1.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;6.000000000000;3.000000000000
138.000000000000;1.000000000000;;;;4.000000000000;;;;;;11.000000000000;;13.000000000000;하이웍스;1.000000000000;2.000000000000;;4.000000000000;;6.000000000000;;;2.000000000000;7.000000000000;2.000000000000;4.000000000000;2.000000000000;5.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;1.000000000000;2.000000000000;4.000000000000;2.000000000000;4.000000000000;5.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;1.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;1.000000000000;2.000000000000;1.000000000000;1.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;7.000000000000;3.000000000000;2.000000000000;2.000000000000
247.000000000000;1.000000000000;;;;4.000000000000;;;;9.000000000000;;;;13.000000000000;노션;1.000000000000;2.000000000000;3.000000000000;4.000000000000;;;;;8.000000000000;3.000000000000;8.000000000000;4.000000000000;3.000000000000;4.000000000000;2.000000000000;5.000000000000;5.000000000000;2.000000000000;1.000000000000;3.000000000000;2.000000000000;5.000000000000;5.000000000000;5.000000000000;1.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;1.000000000000;1.000000000000;2.000000000000;2.000000000000;3.000000000000;1.000000000000;3.000000000000;1.000000000000;2.000000000000;1.000000000000;1.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;5.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;1.000000000000;2.000000000000;13.000000000000;4.000000000000;5.000000000000;2.000000000000
52.000000000000;1.000000000000;;;;4.000000000000;;;;;;;;;;;2.000000000000;;4.000000000000;;;;;6.000000000000;4.000000000000;2.000000000000;5.000000000000;2.000000000000;5.000000000000;5.000000000000;3.000000000000;5.000000000000;4.000000000000;3.000000000000;5.000000000000;5.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;1.000000000000;1.000000000000;2.000000000000;1.000000000000;1.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;1.000000000000;2.000000000000;13.000000000000;3.000000000000;2.000000000000;1.000000000000
273.000000000000;1.000000000000;;2.000000000000;;;;;;;;;;;;;;3.000000000000;;;;;;2.000000000000;2.000000000000;1.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;3.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;1.000000000000;2.000000000000;1.000000000000;1.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;5.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;3.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;2.000000000000;1.000000000000;3.000000000000;3.000000000000;2.000000000000;1.000000000000
296.000000000000;1.000000000000;;;;4.000000000000;;;;;;11.000000000000;;;;1.000000000000;2.000000000000;3.000000000000;4.000000000000;;;;;5.000000000000;2.000000000000;8.000000000000;4.000000000000;2.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;5.000000000000;2.000000000000;4.000000000000;3.000000000000;1.000000000000;5.000000000000;3.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;1.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;1.000000000000;1.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;1.000000000000;3.000000000000;13.000000000000;3.000000000000;5.000000000000;2.000000000000
240.000000000000;1.000000000000;;;;4.000000000000;;;;;;;;;;;2.000000000000;;;;;;;1.000000000000;1.000000000000;1.000000000000;4.000000000000;1.000000000000;2.000000000000;5.000000000000;3.000000000000;2.000000000000;2.000000000000;4.000000000000;2.000000000000;4.000000000000;3.000000000000;1.000000000000;1.000000000000;3.000000000000;5.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;4.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;5.000000000000;1.000000000000;1.000000000000;2.000000000000;1.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;1.000000000000;3.000000000000;6.000000000000;2.000000000000;2.000000000000;4.000000000000
28.000000000000;1.000000000000;1.000000000000;;;4.000000000000;;;;;;;12.000000000000;;;1.000000000000;2.000000000000;3.000000000000;4.000000000000;;;;;6.000000000000;6.000000000000;1.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;2.000000000000;5.000000000000;5.000000000000;3.000000000000;5.000000000000;3.000000000000;1.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;1.000000000000;1.000000000000;3.000000000000;1.000000000000;1.000000000000;2.000000000000;1.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;2.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;16.000000000000;3.000000000000;1.000000000000;2.000000000000
56.000000000000;1.000000000000;;;;4.000000000000;;;;;;;;;;;2.000000000000;3.000000000000;;;;;;6.000000000000;1.000000000000;2.000000000000;4.000000000000;2.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;5.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;5.000000000000;5.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;1.000000000000;2.000000000000;1.000000000000;1.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;2.000000000000;3.000000000000;2.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;13.000000000000;4.000000000000;2.000000000000;2.000000000000
120.000000000000;1.000000000000;;;3.000000000000;;;;;;;;;;;1.000000000000;;3.000000000000;;5.000000000000;;;;3.000000000000;5.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;1.000000000000;1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;1.000000000000;1.000000000000;3.000000000000;3.000000000000;1.000000000000;1.000000000000
163.000000000000;1.000000000000;;;;4.000000000000;;;;;;;;;;;2.000000000000;3.000000000000;;;;;;2.000000000000;2.000000000000;3.000000000000;5.000000000000;1.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;1.000000000000;3.000000000000;3.000000000000;2.000000000000;5.000000000000;3.000000000000;1.000000000000;1.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;2.000000000000;1.000000000000;3.000000000000;2.000000000000;1.000000000000;1.000000000000;3.000000000000;2.000000000000;3.000000000000;1.000000000000;2.000000000000;1.000000000000;1.000000000000;1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;2.000000000000;3.000000000000;1.000000000000;2.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;2.000000000000;4.000000000000;4.000000000000;1.000000000000;4.000000000000;6.000000000000;3.000000000000;7.000000000000;5.000000000000
164.000000000000;1.000000000000;;;;;;;7.000000000000;;;11.000000000000;;;;1.000000000000;;3.000000000000;;;;;;2.000000000000;1.000000000000;1.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;5.000000000000;4.000000000000;2.000000000000;3.000000000000;3.000000000000;4.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;2.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;2.000000000000;1.000000000000;2.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;2.000000000000;1.000000000000;3.000000000000;3.000000000000;1.000000000000;1.000000000000
298.000000000000;1.000000000000;;;;4.000000000000;;;;;;;;;;;2.000000000000;;;;;;;4.000000000000;1.000000000000;8.000000000000;5.000000000000;1.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;1.000000000000;1.000000000000;1.000000000000;3.000000000000;3.000000000000;4.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;2.000000000000;1.000000000000;1.000000000000;2.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;1.000000000000;1.000000000000;2.000000000000;3.000000000000;1.000000000000;1.000000000000
12.000000000000;1.000000000000;;2.000000000000;;4.000000000000;;6.000000000000;;9.000000000000;;;;;;1.000000000000;2.000000000000;;4.000000000000;;;;;4.000000000000;3.000000000000;1.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;5.000000000000;5.000000000000;1.000000000000;1.000000000000;5.000000000000;3.000000000000;5.000000000000;5.000000000000;1.000000000000;1.000000000000;5.000000000000;3.000000000000;5.000000000000;5.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;1.000000000000;1.000000000000;3.000000000000;2.000000000000;3.000000000000;1.000000000000;1.000000000000;2.000000000000;2.000000000000;1.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;1.000000000000;3.000000000000;10.000000000000;3.000000000000;7.000000000000;4.000000000000
71.000000000000;1.000000000000;;;;4.000000000000;;;;;;11.000000000000;;;;1.000000000000;2.000000000000;;;5.000000000000;;;;5.000000000000;3.000000000000;4.000000000000;5.000000000000;2.000000000000;4.000000000000;5.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;5.000000000000;5.000000000000;5.000000000000;2.000000000000;1.000000000000;2.000000000000;1.000000000000;2.000000000000;1.000000000000;2.000000000000;1.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;18.000000000000;3.000000000000;4.000000000000;3.000000000000
36.000000000000;1.000000000000;;;3.000000000000;4.000000000000;;;;;;;12.000000000000;;;1.000000000000;2.000000000000;3.000000000000;4.000000000000;;;;;6.000000000000;1.000000000000;8.000000000000;5.000000000000;1.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;1.000000000000;3.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;1.000000000000;2.000000000000;1.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;5.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;4.000000000000;16.000000000000;4.000000000000;4.000000000000;5.000000000000
254.000000000000;1.000000000000;;;;4.000000000000;;;;;;;;;;1.000000000000;2.000000000000;;;;;;;2.000000000000;2.000000000000;1.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;1.000000000000;1.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;1.000000000000;2.000000000000;6.000000000000;3.000000000000;4.000000000000;2.000000000000
88.000000000000;1.000000000000;;;;4.000000000000;;;;;;11.000000000000;12.000000000000;;;1.000000000000;2.000000000000;3.000000000000;4.000000000000;;;;;5.000000000000;4.000000000000;8.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;2.000000000000;3.000000000000;2.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;1.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;4.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;1.000000000000;3.000000000000;19.000000000000;4.000000000000;6.000000000000;4.000000000000
165.000000000000;1.000000000000;;;;4.000000000000;;;;;;;;;;;2.000000000000;;;;;;;1.000000000000;2.000000000000;1.000000000000;4.000000000000;1.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;4.000000000000;3.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;1.000000000000;2.000000000000;2.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;1.000000000000;3.000000000000;4.000000000000;4.000000000000;1.000000000000;1.000000000000;2.000000000000;2.000000000000;1.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;1.000000000000;1.000000000000;2.000000000000;3.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;2.000000000000;1.000000000000;3.000000000000;2.000000000000;1.000000000000;3.000000000000;15.000000000000;3.000000000000;4.000000000000;4.000000000000
267.000000000000;1.000000000000;;;;;5.000000000000;;;;;;;;;;2.000000000000;;4.000000000000;;;;;5.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;1.000000000000;1.000000000000;1.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;1.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;1.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000
16.000000000000;1.000000000000;;;;4.000000000000;;;;;;11.000000000000;;;;1.000000000000;2.000000000000;;4.000000000000;;;;;5.000000000000;3.000000000000;1.000000000000;4.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;2.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;1.000000000000;3.000000000000;3.000000000000;2.000000000000;5.000000000000;3.000000000000
61.000000000000;1.000000000000;;;;4.000000000000;;;;;;;;;;;2.000000000000;;;;;;;2.000000000000;1.000000000000;1.000000000000;3.000000000000;3.000000000000;5.000000000000;5.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;1.000000000000;1.000000000000;1.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;3.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;3.000000000000;15.000000000000;4.000000000000;4.000000000000;4.000000000000
79.000000000000;1.000000000000;1.000000000000;;;;;;;;;;;;;1.000000000000;2.000000000000;;;;;;;5.000000000000;1.000000000000;1.000000000000;5.000000000000;3.000000000000;4.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000;3.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;1.000000000000;2.000000000000;3.000000000000;3.000000000000;4.000000000000;3.000000000000
161.000000000000;1.000000000000;;;;4.000000000000;;;;;;11.000000000000;;;;1.000000000000;2.000000000000;3.000000000000;4.000000000000;;;;;2.000000000000;4.000000000000;1.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;5.000000000000;2.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;2.000000000000;2.000000000000;2.000000000000;3.000000000000;3.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;5.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;4.000000000000;5.000000000000;4.000000000000;4.000000000000;2.000000000000;2.000000000000;18.000000000000;3.000000000000;2.000000000000;1.000000000000
